Date,2BRS_TIT_030A,2BRS_TIT_030B,2BRS_PDIT_030,2BRS_FIT_030,6BRS_PIT_015,SYR13_PIT_001
12/18/2019 12:00,111.49,99.71,1.03,1506.12,49.74,42.07
12/18/2019 13:00,111.65,99.85,1.02,1505.56,49.69,42.04
12/18/2019 14:00,111.64,99.79,0.98,1474.02,49.26,41.76
12/18/2019 15:00,111.49,99.56,0.86,1343.72,44.07,36.19
12/18/2019 16:00,111.63,100.33,1.03,1500,48.8,41.15
12/18/2019 17:00,111.29,99.33,0.84,1332,46.46,38.77
12/18/2019 18:00,111.6,99.97,1.04,1499.18,48.8,41.12
12/18/2019 19:00,111.56,99.64,1.06,1507.79,48.74,41.11
12/18/2019 20:00,111.53,99.39,1.05,1497.63,48.86,41.22
12/18/2019 21:00,111.54,99.26,1.05,1493.42,48.94,41.3
12/18/2019 22:00,111.58,99.27,1.06,1496.55,49.05,41.38
12/18/2019 23:00,111.52,99.17,1.06,1502.34,49.12,41.44
12/19/2019 0:00,111.59,99.25,1.07,1498.01,49.13,41.45
12/19/2019 1:00,111.51,99.47,1.08,1507.4,49.33,41.61
12/19/2019 2:00,111.55,99.5,1.07,1498.59,49.16,41.49
12/19/2019 3:00,111.58,99.47,1.07,1497.32,49.15,41.48
12/19/2019 4:00,111.56,99.48,1.07,1499.45,49.17,41.5
12/19/2019 5:00,111.59,99.43,1.08,1501.16,49.19,41.52
12/19/2019 6:00,111.54,99.45,1.08,1499.8,49.2,41.52
12/19/2019 7:00,111.55,99.53,1.09,1505.96,49.28,41.58
12/19/2019 8:00,111.55,99.5,1.09,1505.62,49.28,41.58
12/19/2019 9:00,111.6,99.56,1.09,1502.09,49.2,41.52
12/19/2019 10:00,111.51,99.48,1.09,1504.35,49.2,41.52
12/19/2019 11:00,111.56,99.52,1.1,1502.69,49.23,41.55
12/19/2019 12:00,111.61,99.71,1.1,1501.96,49.33,41.64
12/19/2019 13:00,111.57,99.72,1.1,1505.9,49.34,41.64
12/19/2019 14:00,111.58,99.66,1.08,1504.52,49.31,41.62
12/19/2019 15:00,111.57,99.7,1.08,1496.4,49.35,41.67
12/19/2019 16:00,111.54,99.69,1.08,1499.73,49.43,41.72
12/19/2019 17:00,111.6,99.73,1.08,1497.13,49.49,41.78
12/19/2019 18:00,111.58,99.9,1.08,1495.54,49.5,41.79
12/19/2019 19:00,111.54,99.8,1.08,1494.92,49.52,41.82
12/19/2019 20:00,111.62,99.69,1.08,1491.41,49.47,41.77
12/19/2019 21:00,111.52,99.63,1.08,1490.71,49.33,41.67
12/19/2019 22:00,111.59,99.63,1.09,1492.53,49.34,41.67
12/19/2019 23:00,111.55,99.69,1.1,1503.03,49.39,41.7
12/20/2019 0:00,111.52,99.66,1.1,1506.39,49.41,41.71
12/20/2019 1:00,111.56,99.6,1.1,1499.05,49.56,41.84
12/20/2019 2:00,111.57,99.68,1.1,1505.5,49.54,41.82
12/20/2019 3:00,111.57,99.6,1.1,1499.55,49.54,41.83
12/20/2019 4:00,111.6,99.6,1.11,1502.53,49.54,41.83
12/20/2019 5:00,111.56,99.65,1.11,1505.44,49.55,41.83
12/20/2019 6:00,111.56,99.61,1.11,1506.31,49.44,41.74
12/20/2019 7:00,111.53,99.54,1.11,1503.11,49.42,41.72
12/20/2019 8:00,111.54,99.52,1.1,1499.11,49.55,41.82
12/20/2019 9:00,111.6,99.57,1.1,1497.89,49.54,41.82
12/20/2019 10:00,111.54,99.54,1.1,1490.48,49.52,41.81
12/20/2019 11:00,111.59,99.64,1.11,1494.33,49.49,41.79
12/20/2019 12:00,111.59,99.91,1.13,1504.91,49.51,41.79
12/20/2019 13:00,111.55,100.12,1.11,1491.18,49.51,41.81
12/20/2019 14:00,111.58,100.49,1.11,1500.97,49.5,41.8
12/20/2019 15:00,111.58,100.95,1.11,1502.32,49.54,41.84
12/20/2019 16:00,111.57,101.6,1.11,1504.81,49.65,41.93
12/20/2019 17:00,111.57,101.51,1.09,1495,49.73,42.02
12/20/2019 18:00,111.6,101.61,1.11,1505.52,49.75,42.03
12/20/2019 19:00,111.58,101.13,1.12,1501.89,49.75,42.02
12/20/2019 20:00,111.54,100.82,1.11,1504.77,49.72,42
12/20/2019 21:00,111.59,100.77,1.11,1504.93,49.7,41.97
12/20/2019 22:00,111.36,98.82,0.81,1246.91,46.2,38.21
12/20/2019 23:00,111.55,100.15,1.1,1495.76,48.93,41.27
12/21/2019 0:00,111.56,100.23,1.11,1504.7,48.92,41.29
12/21/2019 1:00,111.49,100.06,1.11,1499.21,48.99,41.35
12/21/2019 2:00,111.5,100.08,1.11,1503.39,49.18,41.49
12/21/2019 3:00,111.59,99.99,1.11,1495.01,49.36,41.66
12/21/2019 4:00,111.52,99.82,1.13,1501.38,49.36,41.65
12/21/2019 5:00,111.52,99.74,1.13,1499.65,49.33,41.63
12/21/2019 6:00,111.53,99.79,1.14,1504.83,49.33,41.63
12/21/2019 7:00,111.52,99.76,1.13,1502.91,49.36,41.65
12/21/2019 8:00,111.55,99.73,1.13,1507.04,49.34,41.63
12/21/2019 9:00,111.56,99.76,1.14,1494.87,49.38,41.66
12/21/2019 10:00,111.54,100.77,1.14,1503.44,49.36,41.65
12/21/2019 11:00,111.56,100.92,1.13,1503.85,49.37,41.68
12/21/2019 12:00,111.56,100.93,1.1,1495.6,49.47,41.79
12/21/2019 13:00,111.55,101,1.12,1501.51,49.5,41.8
12/21/2019 14:00,111.61,100.87,1.13,1503.61,49.53,41.81
12/21/2019 15:00,111.62,100.39,1.14,1506.22,49.58,41.84
12/21/2019 16:00,111.6,99.95,1.12,1497.2,49.58,41.86
12/21/2019 17:00,111.62,99.92,1.12,1500.39,49.57,41.85
12/21/2019 18:00,111.64,99.95,1.12,1496.21,49.57,41.85
12/21/2019 19:00,111.61,99.89,1.12,1494.62,49.5,41.8
12/21/2019 20:00,111.59,99.8,1.13,1494.91,49.49,41.8
12/21/2019 21:00,111.62,99.8,1.13,1493.74,49.51,41.8
12/21/2019 22:00,111.59,100.49,1.13,1494.75,49.45,41.77
12/21/2019 23:00,111.6,100.58,1.14,1505.87,49.47,41.77
12/22/2019 0:00,111.58,100.51,1.12,1479.76,49.48,41.8
12/22/2019 1:00,109.2,97.54,0.76,1204.06,49.71,42.24
12/22/2019 2:00,109.4,97.4,0.71,1168.75,49.76,42.31
12/22/2019 3:00,109.33,97.24,0.69,1149.21,49.77,42.34
12/22/2019 4:00,109.31,97.22,0.69,1148.6,49.79,42.36
12/22/2019 5:00,109.27,97.31,0.65,1117.2,49.78,42.4
12/22/2019 6:00,109.33,97.65,0.66,1122.1,49.8,42.42
12/22/2019 7:00,109.37,97.66,0.66,1123.34,49.79,42.4
12/22/2019 8:00,109.35,97.53,0.65,1122.93,49.81,42.43
12/22/2019 9:00,109.34,97.55,0.65,1123.09,49.81,42.43
12/22/2019 10:00,109.24,97.53,0.65,1116.34,49.81,42.43
12/22/2019 11:00,109.3,97.53,0.65,1124.65,49.82,42.44
12/22/2019 12:00,109.35,97.54,0.64,1123.08,49.82,42.45
12/22/2019 13:00,109.29,97.47,0.64,1113.32,49.82,42.46
12/22/2019 14:00,109.26,97.58,0.65,1115.2,49.79,42.44
12/22/2019 15:00,109.24,97.62,0.65,1117.23,49.8,42.44
12/22/2019 16:00,109.25,97.53,0.64,1113.44,49.8,42.45
12/22/2019 17:00,109.34,97.68,0.65,1116.45,49.82,42.47
12/22/2019 18:00,109.26,97.52,0.65,1115.69,49.84,42.48
12/22/2019 19:00,109.25,97.58,0.65,1116.59,49.84,42.48
12/22/2019 20:00,108.89,97.3,0.65,1115.77,49.87,42.5
12/22/2019 21:00,109.18,97.48,0.65,1123.83,49.82,42.46
12/22/2019 22:00,109.26,97.57,0.65,1121.77,49.85,42.48
12/22/2019 23:00,109.32,97.53,0.65,1121.78,49.86,42.49
12/23/2019 0:00,109.29,97.59,0.65,1117.46,49.86,42.5
12/23/2019 1:00,109.37,97.61,0.65,1114.97,49.87,42.51
12/23/2019 2:00,109.3,97.68,0.65,1110.34,49.88,42.52
12/23/2019 3:00,109.3,97.57,0.65,1118.11,49.87,42.53
12/23/2019 4:00,109.36,97.57,0.65,1121.62,49.88,42.53
12/23/2019 5:00,109.34,97.54,0.65,1115.09,49.89,42.54
12/23/2019 6:00,109.27,97.59,0.67,1117.49,49.93,42.57
12/23/2019 7:00,109.24,97.58,0.67,1114.23,49.98,42.61
12/23/2019 8:00,109.29,97.74,0.69,1128.13,50.07,42.68
12/23/2019 9:00,110,98,0.67,1122.64,49.9,42.56
12/23/2019 10:00,111.12,98.89,0.66,1124.15,49.04,41.9
12/23/2019 11:00,111.46,100.07,0.88,1298.1,49.56,42.13
12/23/2019 12:00,111.56,99.27,0.89,1303.2,49.83,42.34
12/23/2019 13:00,111.62,99.08,0.88,1302.02,49.82,42.35
12/23/2019 14:00,111.61,99.15,0.89,1306.58,49.84,42.35
12/23/2019 15:00,111.59,99.06,0.88,1303.82,49.83,42.35
12/23/2019 16:00,111.56,99.03,0.87,1300.57,49.81,42.34
12/23/2019 17:00,111.6,99.05,0.87,1300.15,49.81,42.33
12/23/2019 18:00,111.54,99.06,0.87,1292.58,49.82,42.34
12/23/2019 19:00,111.65,99.12,0.88,1291.98,49.82,42.34
12/23/2019 20:00,111.57,99.12,0.89,1301.04,49.81,42.34
12/23/2019 21:00,111.55,99.1,0.88,1310,49.8,42.32
12/23/2019 22:00,111.62,99,0.87,1295.74,49.79,42.32
12/23/2019 23:00,111.57,98.96,0.86,1293.4,49.79,42.33
12/24/2019 0:00,111.56,99,0.87,1288.98,49.81,42.34
12/24/2019 1:00,111.62,99.12,0.88,1294.72,49.8,42.34
12/24/2019 2:00,111.54,99,0.88,1297.36,49.78,42.32
12/24/2019 3:00,111.58,99.12,0.89,1305.61,49.79,42.31
12/24/2019 4:00,111.58,99.15,0.89,1304.58,49.8,42.32
12/24/2019 5:00,111.6,99.2,0.89,1302.81,49.82,42.34
12/24/2019 6:00,111.6,99.07,0.89,1302.33,49.82,42.35
12/24/2019 7:00,111.62,99.16,0.89,1301.8,49.84,42.36
12/24/2019 8:00,111.62,99.15,0.89,1305.28,49.83,42.35
12/24/2019 9:00,111.6,99.14,0.9,1304.17,49.8,42.33
12/24/2019 10:00,111.58,99.13,0.89,1302.02,49.84,42.39
12/24/2019 11:00,111.51,98.97,0.88,1293.13,50.36,42.99
12/24/2019 12:00,111.27,98.46,0.83,1250.28,50.34,43.03
12/24/2019 13:00,111.33,98.53,0.83,1256.63,50.31,42.99
12/24/2019 14:00,111.42,98.62,0.83,1254,50.3,42.97
12/24/2019 15:00,111.47,98.52,0.8,1233.13,50.35,43.05
12/24/2019 16:00,111.5,97.14,0.62,1073.97,50.31,43.16
12/24/2019 17:00,111.3,97.03,0.57,1029.96,49.97,42.82
12/24/2019 18:00,111.51,99.53,0.86,1280.77,49.7,42.29
12/24/2019 19:00,111.56,100.04,0.97,1359.02,49.83,42.3
12/24/2019 20:00,111.56,100.72,1.09,1445.79,49.87,42.24
12/24/2019 21:00,111.59,100.67,1.09,1441.28,49.83,42.2
12/24/2019 22:00,111.61,100.97,1.16,1488.53,49.7,42.04
12/24/2019 23:00,111.52,100.9,1.16,1491.9,49.75,42.08
12/25/2019 0:00,111.55,101.02,1.17,1497.62,49.9,42.19
12/25/2019 1:00,111.54,101,1.17,1500.79,49.97,42.25
12/25/2019 2:00,111.55,100.92,1.17,1498.96,49.97,42.26
12/25/2019 3:00,111.49,100.92,1.17,1495.44,49.99,42.28
12/25/2019 4:00,111.52,100.94,1.18,1499.12,50,42.29
12/25/2019 5:00,111.56,100.9,1.18,1497,50.01,42.29
12/25/2019 6:00,111.57,100.86,1.18,1495.46,50.01,42.29
12/25/2019 7:00,111.57,100.87,1.18,1497.15,50.02,42.3
12/25/2019 8:00,111.56,100.61,1.18,1495.55,50.03,42.31
12/25/2019 9:00,111.58,100.18,1.19,1501.96,50,42.27
12/25/2019 10:00,111.59,100.01,1.19,1496.76,50.1,42.4
12/25/2019 11:00,111.43,98.15,0.79,1191.84,50.32,43.03
12/25/2019 12:00,111.39,97.6,0.65,1088.9,50.24,43.08
12/25/2019 13:00,111.37,98.22,0.72,1148.84,50.29,43.08
12/25/2019 14:00,111.35,98.13,0.71,1143.65,50.3,43.09
12/25/2019 15:00,111.37,98.5,0.75,1179.62,50.33,43.1
12/25/2019 16:00,111.37,98.81,0.8,1223.1,50.35,43.08
12/25/2019 17:00,111.4,99.81,0.98,1352.99,50.12,42.62
12/25/2019 18:00,111.48,100.13,1.03,1388.07,49.83,42.27
12/25/2019 19:00,111.55,100.09,1.11,1442.02,49.94,42.29
12/25/2019 20:00,111.57,99.95,1.11,1445.35,49.92,42.26
12/25/2019 21:00,111.54,99.93,1.11,1448.53,49.92,42.25
12/25/2019 22:00,111.55,99.81,1.11,1448.09,49.88,42.22
12/25/2019 23:00,111.55,99.88,1.12,1455.1,49.87,42.2
12/26/2019 0:00,111.51,99.79,1.12,1452.35,49.88,42.2
12/26/2019 1:00,111.53,99.75,1.12,1452.83,49.88,42.19
12/26/2019 2:00,111.58,99.63,1.13,1453.4,49.86,42.19
12/26/2019 3:00,111.49,99.68,1.13,1456.3,49.86,42.17
12/26/2019 4:00,111.54,100.35,1.12,1447.78,49.75,42.09
12/26/2019 5:00,111.48,100.48,1.12,1447.96,49.77,42.12
12/26/2019 6:00,111.5,100.5,1.12,1451.13,49.81,42.14
12/26/2019 7:00,111.52,100.46,1.12,1450.04,49.93,42.25
12/26/2019 8:00,111.52,100.54,1.14,1456.5,49.97,42.28
12/26/2019 9:00,111.58,100.35,1.12,1443.81,49.94,42.27
12/26/2019 10:00,111.45,100.09,1.13,1451.1,50.48,42.91
12/26/2019 11:00,111.26,98.84,0.91,1299.57,50.28,42.86
12/26/2019 12:00,111.29,98.86,0.91,1292.98,50.26,42.89
12/26/2019 13:00,111.46,99.03,0.91,1297.74,50.31,42.93
12/26/2019 14:00,111.41,99.27,0.92,1306.6,50.36,42.96
12/26/2019 15:00,111.35,99.15,0.9,1299.25,50.39,43.01
12/26/2019 16:00,111.4,99.06,0.9,1297.96,50.37,42.99
12/26/2019 17:00,111.39,99.03,0.9,1293.75,50.31,42.93
12/26/2019 18:00,111.42,99.46,0.99,1349.96,49.88,42.34
12/26/2019 19:00,111.11,99.94,1.13,1450.42,49.13,41.58
12/26/2019 20:00,111.53,100.26,1.14,1457.35,49.87,42.16
12/26/2019 21:00,111.54,100.21,1.13,1453.15,49.78,42.11
12/26/2019 22:00,111.49,100.11,1.13,1456.23,49.71,42.05
12/26/2019 23:00,111.49,99.92,1.11,1448.39,49.71,42.05
12/27/2019 0:00,111.44,99.91,1.14,1463.94,49.79,42.1
12/27/2019 1:00,111.5,99.97,1.14,1463.58,49.86,42.15
12/27/2019 2:00,111.45,99.89,1.15,1466.39,49.86,42.15
12/27/2019 3:00,111.49,99.9,1.17,1476.66,49.86,42.14
12/27/2019 4:00,111.53,99.88,1.16,1475.85,49.84,42.13
12/27/2019 5:00,111.5,99.85,1.18,1481.98,49.81,42.1
12/27/2019 6:00,111.54,99.82,1.18,1480.86,49.71,42.01
12/27/2019 7:00,111.5,99.77,1.18,1474.65,49.74,42.04
12/27/2019 8:00,111.49,99.79,1.18,1478.28,49.76,42.06
12/27/2019 9:00,111.51,99.8,1.19,1482.19,49.89,42.14
12/27/2019 10:00,111.49,99.66,1.18,1473.47,50.03,42.32
12/27/2019 11:00,111.27,99.42,1.15,1466.04,50.29,42.66
12/27/2019 12:00,111.39,99.72,1.18,1478.5,50.27,42.63
12/27/2019 13:00,111.43,99.28,1.09,1396.9,50.27,42.63
12/27/2019 14:00,111.17,96.61,0.58,941.97,49.59,42.73
12/27/2019 15:00,111.37,96.8,0.56,826.72,49.59,42.49
12/27/2019 16:00,111.43,97.47,0.72,935.85,49.96,42.98
12/27/2019 17:00,111.47,98.66,1,1105.46,49.4,42.06
12/27/2019 18:00,111.46,99.77,1.31,1291.77,49.67,41.89
12/27/2019 19:00,111.47,99.88,1.33,1293.53,49.52,41.74
12/27/2019 20:00,111.45,99.91,1.34,1297.58,49.54,41.75
12/27/2019 21:00,111.46,100,1.36,1298.9,49.77,41.93
12/27/2019 22:00,111.5,100.3,1.37,1300.92,49.82,41.96
12/27/2019 23:00,111.48,100.28,1.36,1298.58,49.82,41.96
12/28/2019 0:00,111.41,100.35,1.39,1307.21,49.7,41.85
12/28/2019 1:00,111.4,100.23,1.39,1304.19,49.61,41.77
12/28/2019 2:00,111.4,100.26,1.39,1300.36,49.65,41.81
12/28/2019 3:00,111.38,100.39,1.4,1302.94,49.78,41.91
12/28/2019 4:00,111.47,100.43,1.4,1301.84,49.89,42.01
12/28/2019 5:00,111.36,100.4,1.41,1301.51,49.91,42.03
12/28/2019 6:00,111.47,100.48,1.41,1303.3,49.93,42.05
12/28/2019 7:00,111.46,100.46,1.41,1303.86,49.98,42.09
12/28/2019 8:00,111.44,100.43,1.42,1302.51,50.1,42.19
12/28/2019 9:00,111.49,100.46,1.42,1303.11,50.13,42.22
12/28/2019 10:00,111.47,100.44,1.42,1298.67,50.11,42.2
12/28/2019 11:00,111.44,100.54,1.42,1296.45,50.11,42.21
12/28/2019 12:00,111.47,100.58,1.42,1298.47,50.1,42.21
12/28/2019 13:00,111.48,100.57,1.42,1299.78,50.08,42.18
12/28/2019 14:00,111.41,100.56,1.43,1298.17,50.07,42.18
12/28/2019 15:00,111.5,100.63,1.43,1307.3,50.09,42.19
12/28/2019 16:00,111.54,100.65,1.43,1313.39,50.12,42.21
12/28/2019 17:00,111.48,100.58,1.42,1305.23,50.13,42.25
12/28/2019 18:00,111.49,100.53,1.4,1291.84,50.13,42.26
12/28/2019 19:00,111.47,100.63,1.44,1302.01,50.17,42.26
12/28/2019 20:00,111.56,100.62,1.43,1291.4,50.17,42.27
12/28/2019 21:00,111.44,100.52,1.43,1291.92,50.17,42.27
12/28/2019 22:00,111.45,100.55,1.44,1295.05,50.16,42.27
12/28/2019 23:00,111.46,100.52,1.44,1294.9,50.15,42.26
12/29/2019 0:00,111.46,100.54,1.44,1297.8,50.17,42.27
12/29/2019 1:00,111.42,100.58,1.44,1298.96,50.19,42.28
12/29/2019 2:00,111.45,100.66,1.44,1301.88,50.2,42.29
12/29/2019 3:00,111.45,100.68,1.44,1296.86,50.21,42.31
12/29/2019 4:00,111.51,100.72,1.44,1295.81,50.21,42.31
12/29/2019 5:00,111.37,100.67,1.44,1295.08,50.22,42.31
12/29/2019 6:00,111.46,100.64,1.44,1295.96,50.22,42.32
12/29/2019 7:00,111.5,100.59,1.45,1297.52,50.22,42.31
12/29/2019 8:00,111.43,100.56,1.46,1300.02,50.21,42.3
12/29/2019 9:00,111.49,100.63,1.47,1304.64,50.22,42.29
12/29/2019 10:00,111.39,100.5,1.45,1299.02,50.22,42.31
12/29/2019 11:00,111.43,100.52,1.45,1298.94,50.21,42.3
12/29/2019 12:00,111.45,100.6,1.46,1302.1,50.21,42.3
12/29/2019 13:00,111.43,100.64,1.45,1301.57,50.18,42.28
12/29/2019 14:00,111.39,100.59,1.45,1293.58,50.16,42.25
12/29/2019 15:00,111.46,100.62,1.46,1294.01,50.15,42.25
12/29/2019 16:00,111.44,100.68,1.46,1300.74,50.19,42.28
12/29/2019 17:00,111.46,100.5,1.42,1282.6,50.18,42.31
12/29/2019 18:00,111.42,100.57,1.42,1279.71,50.2,42.31
12/29/2019 19:00,111.46,100.54,1.41,1276.98,50.2,42.32
12/29/2019 20:00,111.4,100.52,1.42,1268.83,50.21,42.33
12/29/2019 21:00,111.44,100.52,1.42,1273.33,50.19,42.31
12/29/2019 22:00,111.45,100.54,1.42,1272.17,50.19,42.32
12/29/2019 23:00,111.46,100.57,1.42,1273.83,50.2,42.32
12/30/2019 0:00,111.41,100.49,1.42,1273.79,50.2,42.32
12/30/2019 1:00,111.45,100.89,1.41,1266.7,50.2,42.32
12/30/2019 2:00,111.42,101.02,1.42,1268.13,50.21,42.34
12/30/2019 3:00,111.42,101.13,1.41,1267.71,50.2,42.34
12/30/2019 4:00,111.4,101.06,1.42,1269.64,50.22,42.35
12/30/2019 5:00,111.38,101.2,1.46,1281.98,50.24,42.32
12/30/2019 6:00,111.37,101.13,1.46,1278.09,50.24,42.32
12/30/2019 7:00,111.4,101.14,1.46,1278.22,50.24,42.32
12/30/2019 8:00,111.45,101.23,1.46,1281.83,50.23,42.32
12/30/2019 9:00,111.42,101.15,1.43,1276.76,50.24,42.35
12/30/2019 10:00,111.31,100.42,1.26,1192.32,50.66,43.02
12/30/2019 11:00,111.21,99.63,1.09,1101.68,50.45,42.96
12/30/2019 12:00,111.15,99.84,1.16,1126.96,50.51,42.98
12/30/2019 13:00,111.18,100.43,1.31,1199.71,50.37,42.68
12/30/2019 14:00,111.27,100.36,1.31,1201.89,49.98,42.29
12/30/2019 15:00,111.41,100.51,1.32,1212.09,49.87,42.14
12/30/2019 16:00,111.37,100.9,1.43,1263.1,50.09,42.23
12/30/2019 17:00,111.44,100.86,1.4,1255.34,50.17,42.33
12/30/2019 18:00,111.28,100.64,1.38,1250.02,50.6,42.85
12/30/2019 19:00,111.04,100.51,1.38,1246.6,50.5,42.77
12/30/2019 20:00,111.07,100.52,1.38,1245.81,49.76,42.16
12/30/2019 21:00,111.13,100.64,1.4,1251.91,50.44,42.69
12/30/2019 22:00,111.21,100.66,1.41,1253.84,50.5,42.75
12/30/2019 23:00,111.28,100.8,1.41,1253.88,50.47,42.73
12/31/2019 0:00,111.31,100.8,1.41,1257.29,50.55,42.79
12/31/2019 1:00,111.22,100.77,1.41,1256.16,50.59,42.83
12/31/2019 2:00,111.24,100.8,1.41,1254.75,50.6,42.83
12/31/2019 3:00,111.2,100.66,1.4,1245.15,50.59,42.82
12/31/2019 4:00,111.27,100.75,1.41,1247.63,50.61,42.84
12/31/2019 5:00,111.3,100.69,1.41,1245.36,50.59,42.83
12/31/2019 6:00,111.25,100.75,1.41,1244.08,50.64,42.87
12/31/2019 7:00,111.21,100.75,1.41,1244.74,50.62,42.84
12/31/2019 8:00,111.25,100.75,1.41,1253.65,50.65,42.88
12/31/2019 9:00,111.27,100.78,1.41,1255.42,50.63,42.86
12/31/2019 10:00,111.29,100.77,1.42,1252.26,50.65,42.87
12/31/2019 11:00,111.21,100.61,1.41,1253.91,50.65,42.87
12/31/2019 12:00,111.28,100.59,1.39,1245.5,50.64,42.89
12/31/2019 13:00,111.25,100.49,1.38,1241.1,50.64,42.89
12/31/2019 14:00,111.25,100.49,1.38,1245.44,50.51,42.75
12/31/2019 15:00,111.26,100.52,1.39,1248.67,50.25,42.47
12/31/2019 16:00,111.34,100.66,1.4,1250.96,50.41,42.64
12/31/2019 17:00,111.49,100.75,1.41,1252.14,50.2,42.35
12/31/2019 18:00,111.45,100.93,1.33,1215.51,50.22,42.43
12/31/2019 19:00,111.42,100.94,1.31,1206.69,50.21,42.45
12/31/2019 20:00,111.47,100.19,1.13,1113.92,50.16,42.55
12/31/2019 21:00,111.5,100.14,1.12,1104.81,50.15,42.57
12/31/2019 22:00,111.53,100.17,1.12,1104.19,50.17,42.58
12/31/2019 23:00,111.28,99.94,1.12,1097.88,50.14,42.55
1/1/2020 0:00,111.45,99.56,1.02,1049.14,50.04,42.54
1/1/2020 1:00,111.47,99.56,1.02,1051.83,50.01,42.52
1/1/2020 2:00,111.45,100.06,1.18,1136.47,50.07,42.44
1/1/2020 3:00,111.57,100.65,1.31,1197.6,50.15,42.4
1/1/2020 4:00,111.41,100.53,1.31,1198.4,50.19,42.44
1/1/2020 5:00,111.42,100.63,1.33,1205.03,50.21,42.43
1/1/2020 6:00,111.44,100.6,1.33,1205.2,50.21,42.44
1/1/2020 7:00,111.46,100.62,1.33,1199.6,50.19,42.42
1/1/2020 8:00,111.46,100.66,1.33,1199.49,50.2,42.43
1/1/2020 9:00,111.51,100.63,1.33,1202.98,50.24,42.48
1/1/2020 10:00,111.25,100.38,1.31,1197.15,50.7,43.04
1/1/2020 11:00,111.26,100.48,1.33,1202.98,50.69,43.01
1/1/2020 12:00,111.28,100.07,1.24,1146.88,50.66,43.06
1/1/2020 13:00,111.24,99.67,1.13,1097.12,50.58,43.08
1/1/2020 14:00,111.22,99.63,1.13,1095.97,50.58,43.08
1/1/2020 15:00,111.25,99.71,1.13,1100.34,50.58,43.09
1/1/2020 16:00,111.22,99.76,1.14,1101.93,50.58,43.08
1/1/2020 17:00,111.22,99.73,1.14,1106.55,50.59,43.08
1/1/2020 18:00,111.28,99.57,1.1,1088.89,50.58,43.1
1/1/2020 19:00,111.22,99.17,1.02,1040.54,50.54,43.15
1/1/2020 20:00,111.3,99.37,1.05,1051.62,50.55,43.13
1/1/2020 21:00,111.25,99.29,1.05,1055.31,50.55,43.14
1/1/2020 22:00,111.24,99.25,1.04,1045.05,50.55,43.15
1/1/2020 23:00,111.26,99.29,1.05,1049.78,50.55,43.14
1/2/2020 0:00,111.3,99.32,1.05,1055.7,50.54,43.14
1/2/2020 1:00,111.21,99.19,1.03,1046.53,50.54,43.15
1/2/2020 2:00,111.24,99.16,1.02,1044.75,50.55,43.16
1/2/2020 3:00,111.25,99.09,1.02,1046.01,50.54,43.16
1/2/2020 4:00,111.28,99.17,1.03,1048.46,50.53,43.15
1/2/2020 5:00,111.2,99.21,1.05,1057.48,50.55,43.15
1/2/2020 6:00,111.28,99.2,1.04,1047.91,50.55,43.14
1/2/2020 7:00,111.23,99.2,1.04,1042.65,50.55,43.15
1/2/2020 8:00,111.24,99.11,1.04,1044.77,50.54,43.14
1/2/2020 9:00,111.35,99.19,1.04,1048.38,50.53,43.13
1/2/2020 10:00,111.27,99.19,1.04,1043.45,50.55,43.15
1/2/2020 11:00,111.22,99.15,1.04,1051.41,50.54,43.14
1/2/2020 12:00,111.25,99.18,1.04,1051.25,50.55,43.16
1/2/2020 13:00,111.35,99.56,1.1,1083.53,50.18,42.67
1/2/2020 14:00,111.43,99.85,1.13,1097.4,50.16,42.61
1/2/2020 15:00,111.47,99.84,1.13,1091,50.18,42.63
1/2/2020 16:00,111.46,99.91,1.15,1102.57,50.19,42.62
1/2/2020 17:00,111.27,99.81,1.14,1100.69,50.17,42.6
1/2/2020 18:00,111.41,99.84,1.14,1101.28,50.12,42.55
1/2/2020 19:00,111.44,99.85,1.14,1096.45,50.09,42.52
1/2/2020 20:00,111.57,99.94,1.15,1093.33,50.13,42.55
1/2/2020 21:00,111.5,99.05,0.98,1009.12,50.11,42.67
1/2/2020 22:00,111.43,98.93,0.95,991.06,50.1,42.69
1/2/2020 23:00,111.34,99.18,1.03,1024.03,50.06,42.59
1/3/2020 0:00,111.4,99.96,1.17,1100.73,50.08,42.49
1/3/2020 1:00,111.43,99.9,1.17,1105.35,50.09,42.49
1/3/2020 2:00,111.49,99.78,1.15,1096.06,50.1,42.51
1/3/2020 3:00,111.45,99.89,1.17,1109.68,50.13,42.51
1/3/2020 4:00,111.46,99.77,1.15,1094.91,50.13,42.54
1/3/2020 5:00,111.5,99.76,1.15,1092.18,50.13,42.54
1/3/2020 6:00,111.44,99.75,1.15,1094.77,50.12,42.53
1/3/2020 7:00,111.46,99.76,1.15,1094.64,50.12,42.52
1/3/2020 8:00,111.46,99.79,1.15,1092.55,50.11,42.51
1/3/2020 9:00,111.54,99.84,1.15,1091.06,50.11,42.51
1/3/2020 10:00,111.41,99.78,1.15,1093.54,50.09,42.49
1/3/2020 11:00,111.47,99.91,1.15,1094.94,50.07,42.47
1/3/2020 12:00,111.42,99.81,1.15,1095.86,50.06,42.47
1/3/2020 13:00,111.41,99.98,1.21,1123.93,47.5,39.93
1/3/2020 14:00,111.29,100.23,1.27,1154.23,47.37,39.69
1/3/2020 15:00,111.37,100.7,1.39,1213.88,45.47,37.62
